ExperimentID,Fold,Topics,Accuracy,BalancedAccuracy,Precision,Recall,F1,MCC
F3_K012,3,12,0.8833333333333333,0.8833333333333334,0.8990476190476191,0.8833333333333334,0.8844289044289043,0.8722569161950547
F3_K013,3,13,0.8666666666666667,0.8666666666666668,0.8740476190476191,0.8666666666666668,0.8626107226107227,0.8539630120953832
F3_K014,3,14,0.7,0.7,0.7150793650793651,0.7,0.6860683760683761,0.6710301229387411
F3_K015,3,15,0.9,0.9000000000000001,0.9047619047619049,0.9000000000000001,0.8997668997668997,0.8894380943097694
F3_K016,3,16,0.9,0.9000000000000001,0.9095238095238095,0.9000000000000001,0.8991142191142192,0.8899883189799697
F3_K017,3,17,0.9333333333333333,0.9333333333333333,0.9404761904761905,0.9333333333333333,0.9343822843822844,0.9264980149060098
F3_K018,3,18,0.8833333333333333,0.8833333333333332,0.8847619047619046,0.8833333333333332,0.8829836829836829,0.8706391276317921
F3_K019,3,19,0.9166666666666666,0.9166666666666667,0.9273809523809524,0.9166666666666667,0.9155977355977356,0.9088109773219402
F3_K020,3,20,0.9,0.9,0.9133333333333333,0.9,0.9012121212121214,0.8905395660560379
F3_K021,3,21,0.8833333333333333,0.8833333333333332,0.9038095238095238,0.8833333333333332,0.8805594405594407,0.8733404655770327
F3_K022,3,22,0.8333333333333334,0.8333333333333334,0.838095238095238,0.8333333333333334,0.8288145188145188,0.8163279355513681
F3_K023,3,23,0.8166666666666667,0.8166666666666667,0.8320238095238095,0.8166666666666667,0.815997335997336,0.7980222850295182
F3_K024,3,24,0.8333333333333334,0.8333333333333334,0.8445238095238097,0.8333333333333334,0.8269930069930069,0.817595329476371
F3_K025,3,25,0.9,0.9,0.903809523809524,0.9,0.8981351981351982,0.8897130790417405
F3_K026,3,26,0.8666666666666667,0.8666666666666666,0.8814285714285715,0.8666666666666666,0.8643123543123543,0.8542280122606744
F3_K027,3,27,0.8666666666666667,0.8666666666666666,0.8871428571428572,0.8666666666666666,0.8671095571095572,0.8542280122606744
F3_K028,3,28,0.8333333333333334,0.8333333333333334,0.8470238095238095,0.8333333333333334,0.8337595737595738,0.8163279355513681
